	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC107965158	4891.61905796028	-2.15942713095671	0.692687763523561	10.05849179222	0.00151647320558838	0.00371507748134848
LOC107965163	1460.36795753599	-4.49170009960219	1.05681064415164	16.5168452150445	4.82197687139656e-05	0.000156279479913951
LOC107965169	1828.24424253348	5.00228429671544	0.505926359737889	59.6338539959006	1.14252776093215e-14	1.35662305307078e-13
LOC107965171	242.376471480226	-5.57058467757604	0.69886355554374	56.8487962862487	4.70641981170975e-14	5.20294052250709e-13
LOC107965173	198.948426589225	-4.90688214904461	0.564333738310852	71.0859702832587	3.41993342064476e-17	5.2142995161553e-16
LOC107965181	15.4642491680475	-3.01293351699615	0.82495964331637	14.0137508166325	0.00018147860126725	0.000532582673981227
LOC107965194	1665.87001131404	-3.51259817412306	0.296147715336772	137.934534152326	7.5319356589039e-32	3.66163199942287e-30
LOC107965198	252.3855187072	3.74500378333726	0.414113706655248	59.6086661479515	1.15724449342182e-14	1.37135206603093e-13
LOC107965200	80.1857214584923	3.90228979869494	0.460070726165602	57.714893431391	3.02999905278604e-14	3.44270582032069e-13
LOC107965212	1265.87556701783	-2.49811009102583	0.302859559343921	69.7178107780462	6.84254437205508e-17	1.00577771178832e-15
LOC107965219	1288.18976139777	4.37360022236032	0.543454850975971	42.2142734713046	8.18008015814204e-11	6.14127283771398e-10
LOC107965236	80.9827579190277	-2.00288060546915	0.626197839904122	10.646794425791	0.00110261849008631	0.00278697219889277
LOC107965237	7437.81631579616	2.7231085724221	0.445365658709022	29.1016276939181	6.86792588159854e-08	3.50246503901642e-07
LOC107965276	445.694496250281	2.86339799850313	0.502562255951595	25.0994186459947	5.44492710075013e-07	2.43819272439026e-06
LOC107965289	158.748481933098	3.41624777718201	0.994813349831213	8.56957945414112	0.00341826102302279	0.00774692630017125
LOC107965318	219.37369664828	-5.19295073694505	0.899668204571585	29.6514010699286	5.17152372494928e-08	2.68466583918373e-07
LOC107965322	691.146766380385	2.03420965257182	0.611641022340072	9.29735940945434	0.0022948439336765	0.00537930459322406
LOC107965325	28.4042920357954	3.51373806831733	0.814480566143173	14.6213655339499	0.000131416165609741	0.00039595086524327
LOC107965338	318.06823896935	4.30447420036415	0.359030483907144	101.744232318762	6.31738673860933e-24	1.68776670030144e-22
LOC107965347	55.3559392869646	-2.2033813698193	0.782571750721626	8.29679020282448	0.00397152106181446	0.00885862783663843
LOC107965353	9.29186172015064	2.26386058569665	0.76000917666717	8.23120874929852	0.00411760965206459	0.00914835843655932
LOC107965355	62.6786834240285	-3.30720014735796	0.796945465945399	17.2904311529074	3.20798235242619e-05	0.000107071149871917
LOC107965375	1574.1328727637	5.16875540241438	0.797644591895781	24.993005716767	5.75386637812432e-07	2.56684328609668e-06
LOC107965378	6153.69842067199	-8.1022119341634	0.38969711927165	310.372419339706	1.81173969778143e-69	6.14024465573808e-67
LOC107965402	233.466572876178	2.83227384065761	0.527316264117657	22.5118733410935	2.08848704909395e-06	8.50159003992877e-06
LOC107965413	76.2494967752256	2.25674750736692	0.484731615926797	18.5353544056822	1.66781787206861e-05	5.85835226487353e-05
LOC107965418	18.185395617957	2.60633409278027	0.803110641592484	8.90689782139117	0.00284095469523284	0.00651826007637369
LOC107965421	3254.42259442659	3.63715517175968	0.445278150942989	46.9511118288827	7.27796901313703e-12	6.14457426575313e-11
LOC107965434	83.89749218796	2.55424551907044	0.659865713595395	12.196865885847	0.00047869871586721	0.00129435244304008
LOC107965436	16.6860872591604	4.21747736932683	0.926215794687567	18.0139567123548	2.19291324632503e-05	7.5419938903762e-05
LOC107965445	125.962809333948	-3.59656842537826	1.03438207441454	11.8846164713607	0.000565994790987014	0.00151483584275631
LOC107965470	492.895593332085	2.03873018286386	0.441266824523315	17.9914950754762	2.21894135629428e-05	7.62487901748632e-05
LOC107965484	430.537980863589	-4.73335624566211	0.794491517796756	31.7842342776889	1.72285563385189e-08	9.51863694864979e-08
LOC107965494	209.723765161834	2.87997398749503	0.57847800738911	19.2842793126682	1.12629894037911e-05	4.0819303485417e-05
LOC107965509	564.937074643149	2.66010232950254	0.599721410402988	15.4743437683372	8.36327722718018e-05	0.000261617074021127
LOC107965519	329.673082689753	-4.84981973980338	0.908769110561085	25.7009987745543	3.98620700880129e-07	1.82073113355414e-06
LOC107965520	63.5801387960153	-4.26380385310242	0.678252889747767	39.1797286724911	3.86532654406234e-10	2.6622929016278e-09
LOC107965522	86.1402398200473	3.30044287993488	0.48077703759999	37.2870689892105	1.01958416165733e-09	6.63792937737611e-09
LOC107965562	5400.8074001069	4.88857719883193	0.520826684242299	53.9243231514908	2.08362255918648e-13	2.12518751479536e-12
LOC107965567	247.956978600368	2.60007700360379	0.423131134760121	30.3954584422292	3.52352127744585e-08	1.86173761216315e-07
LOC107965582	441.698365007135	2.44539026530143	0.649856625693625	11.4088294402208	0.000730958729443833	0.00190689079583522
LOC107965583	64.6314341709594	5.52411438333653	0.935916351440192	23.4519205797489	1.28074799914436e-06	5.39496902196391e-06
LOC107965595	160.922940300719	4.54987629551288	0.45591354904937	71.6638029319025	2.55170835034618e-17	3.9670202427007e-16
LOC107965604	158.746206987591	2.50153268898764	0.481355995859296	22.0281719716021	2.68677792023161e-06	1.07489240100463e-05
LOC107965606	114.105515442149	3.91778611150767	0.599000396717848	30.8390941963698	2.80333107098697e-08	1.49721355984005e-07
LOC107965607	95.6570138847608	3.70474455269189	0.670097458858968	22.2997859915988	2.33232599356969e-06	9.41022140670873e-06
LOC107965618	180.998876375339	-2.63230694839642	0.536347472448784	24.7214961014762	6.62412265163366e-07	2.92863745410654e-06
LOC107965634	145.094115376988	4.30855222665302	0.516424335883166	49.7177924108623	1.77528659196266e-12	1.62488036681027e-11
LOC107965636	122.37986959748	-4.17350830527259	0.849556199091898	22.8718134009276	1.73172785703513e-06	7.1499324191266e-06
LOC107965657	150.898599683582	-4.20522964751499	0.504388865036805	67.7420096484562	1.86350472077919e-16	2.6284058261454e-15
LOC107965675	9.17008453347222	2.84794877460617	0.832117771677093	10.7519529377626	0.00104169335053104	0.00264651242750036
LOC107965706	674.36588102073	2.46152115713738	0.368234276328632	36.0817988882491	1.89205867872757e-09	1.18937997069775e-08
LOC107965716	239.373306696965	-6.820401290029	0.684218343654314	87.6691655301899	7.73711991576494e-21	1.58510736512614e-19
LOC107965727	580.239460620632	4.66240400252323	0.640367292997393	33.7578193789483	6.2417651338818e-09	3.65990202758803e-08
LOC107965793	8.22493199517292	-4.66648850302808	1.40612989301344	11.4488073455525	0.000715399011669461	0.00186958869275681
LOC107965801	206.934721006814	7.03849183214661	0.586440416055085	110.899631811589	6.22435597684053e-26	1.95326218511329e-24
LOC107965803	78.3536674372343	-2.44887971946784	0.641303836854245	14.8643040283171	0.000115528617917491	0.000352559934586384
LOC107965828	84.0550761374389	-7.42045246843041	0.811891452662825	103.70257049975	2.35086024982163e-24	6.50021078866765e-23
LOC107965854	1595.7908209559	-3.91637260827469	0.644596642342459	35.1501484290116	3.05238141355186e-09	1.8586934459729e-08
LOC107965859	100.294380647344	3.99506333543252	0.567353909244166	36.4565831757991	1.56104993347239e-09	9.94477675126181e-09
LOC107965883	29.1288939664716	3.6479509746658	0.861202065868851	13.8548999095502	0.000197481136039721	0.00057640778437578
LOC107965915	21.6825238209502	-6.04959532570683	1.13934234514073	29.0373627554338	7.09957186170731e-08	3.60509937600908e-07
LOC107966040	51.9660660703899	-2.91687675359301	0.587084108860923	24.9095791042742	6.00831377297408e-07	2.67331650318899e-06
LOC107966044	126.696861483386	5.72158978594852	0.78055612616704	34.1967830943852	4.9811226947585e-09	2.95578176114184e-08
LOC107966047	217.045829873706	-2.981667252782	0.748216884506999	16.0150753803849	6.28401126176999e-05	0.000200002526394193
LOC107966061	1277.62190446633	3.8280268501427	0.574213996064806	30.6896104514211	3.027819466315e-08	1.61058271342729e-07
LOC107966062	190.042584768997	3.30649662949407	0.452646924768706	40.379400953932	2.09134471079418e-10	1.48104662444421e-09
LOC107966071	210.668674424134	3.79559851015211	0.770533881777783	17.0108922398569	3.71659984896249e-05	0.000122837301221491
LOC107966072	47.7165388166922	2.76488242423612	0.73210693566011	11.4754700219378	0.000705208099984775	0.00184743341033997
LOC107966099	59.8030120497071	-2.3088972577258	0.813689519659184	8.33424976754999	0.003890454077992	0.00869415340488717
LOC107966102	10728.1495253975	6.10477722774379	0.3500519621114	164.945771836759	9.40060956455759e-38	7.05759687688494e-36
LOC107966103	11808.7952252176	4.48794247541327	0.176298648469986	417.573632054753	8.23336833107282e-93	6.51094767621239e-90
LOC107966106	779.763651242849	5.92081407931628	0.450832252487078	101.520287599609	7.07352574719344e-24	1.86873412947013e-22
LOC107966112	19.8160769491165	-2.60691677581309	0.928961457848481	8.28325254919613	0.00400123918884904	0.00891653189143853
LOC107966113	82.3468844538336	2.55900300237056	0.381142771775592	38.5139063952694	5.43649284515416e-10	3.67241902785983e-09
LOC107966114	73.0286917436125	3.57777246605786	0.523790503808045	36.5239720750532	1.50800200210944e-09	9.62233445348154e-09
LOC112939925	354.747100715221	2.78698851362228	0.64948300323903	14.3296858921263	0.000153426266003543	0.000457451714641656
LOC113218518	860.990499572925	-6.53579848705954	0.486279461934917	149.49018472149	2.24075535853029e-34	1.25970805985243e-32
LOC113218519	6488.85005611912	-4.21940215734723	0.395157786092651	106.300748741047	6.33525316989443e-25	1.84640720150584e-23
LOC113218520	1714.33825711262	-13.5097708949363	1.00256921355234	339.491581433345	8.2337060617991e-76	4.0695092210442e-73
LOC113218526	4952.92214693416	4.65789241879412	0.377052144087437	96.0674449212312	1.11035696477095e-22	2.66620532714837e-21
LOC113218528	2492.96565190607	2.04748032193	0.353926537078613	28.0854362800455	1.16076082005304e-07	5.73467090690096e-07
LOC113218532	7602.99402084164	-3.7092624933569	0.326614591547485	124.442307507474	6.7410858070684e-29	2.57944386591759e-27
LOC113218536	175.38824589969	-3.24397506765261	0.505298791703769	41.1028650330331	1.44424475782058e-10	1.0503759238055e-09
LOC113218538	1234.3562836458	-9.55102369988827	0.62359821919522	190.382245727987	2.6235871094863e-43	2.50975728167149e-41
LOC113218541	50.9493680919262	4.91112157904238	0.616463354856641	53.3840319447816	2.743175874885e-13	2.74827299222009e-12
LOC113218542	664.381042810164	2.3354028838572	0.612602719732984	11.8320367900325	0.000582202748292315	0.00155332636082848
LOC113218543	199.027325631142	-4.11144248054038	0.656895777055267	37.3491616614948	9.87633254059293e-10	6.44760905869639e-09
LOC113218547	2931.37741486109	-7.14134068531027	0.908491143412963	46.085733857332	1.131896789598e-11	9.31752929785669e-11
LOC113218549	50.5482932424434	-3.94741155108587	1.19632743222083	10.6042048903019	0.00112830767484339	0.00284705076345295
LOC113218551	1999.55897411779	2.26814896768311	0.389688498688271	27.778025738545	1.3606278902876e-07	6.66381834623928e-07
LOC113218552	337.117048242776	-2.18703263479667	0.465652333436712	22.8089057391769	1.78934618492178e-06	7.354547624928e-06
LOC113218554	961.576632341471	-2.23175646682991	0.208993047157407	117.862908770109	1.85796000831929e-27	6.38815119382126e-26
LOC113218555	1353.17345190927	-5.97381210513366	0.540862548781615	101.676930322674	6.53571187148824e-24	1.738264892816e-22
LOC113218558	36.8023474228311	4.49045262681517	0.708989021132319	32.8939693402437	9.73247121272681e-09	5.56101028542223e-08
LOC113218562	217.082142418711	2.38955240013284	0.754970902518353	8.14162552989933	0.00432604851736226	0.00953644071974562
LOC113218563	109.654359891643	-4.31673021142034	0.853291736786086	24.4391747401133	7.66932294701042e-07	3.35324396599475e-06
LOC113218565	62.3073731754883	-6.92753174710448	1.09510246585688	37.7245157135558	8.14741668009547e-10	5.36914759218291e-09
LOC113218570	209.059103147672	-2.55001632631782	0.830141582092582	9.60621681917544	0.00193919735603471	0.00463858823095054
LOC113218571	668.628413308409	2.02889524210356	0.323846964472585	33.2056382095849	8.29097838622457e-09	4.78810056559863e-08
LOC113218573	16.1740064186284	2.47716089680285	0.734956179165195	9.96359738066203	0.00159665769877359	0.00389462340589189
LOC113218578	1658.3434033789	3.63753178686897	0.686773864051017	19.7337439094142	8.90156403337054e-06	3.28839466097295e-05
LOC113218579	2217.17283733144	2.80280559936061	0.26142340201146	89.2313479565752	3.51238916132489e-21	7.40034817613426e-20
LOC113218581	201.079467396917	2.18373957372049	0.684578121140189	8.46539755467666	0.00361966131275342	0.0081612663926784
LOC113218582	5137.31012970546	2.57696296694268	0.273137139679544	70.539733762125	4.51088927620397e-17	6.7817704175325e-16
LOC113218583	4572.18533842132	4.62594614851879	0.391929680620028	88.0283777366689	6.45221198115946e-21	1.33338220419013e-19
LOC113218592	46.9834617596524	2.82215463667831	0.421952590358723	39.3094636827739	3.61684066699966e-10	2.50654367459232e-09
LOC113218593	40.5721090178999	9.33384870051564	1.344145306669	56.7038425290347	5.06644534377104e-14	5.56464580257519e-13
LOC113218600	72.2502049359836	4.81570594074221	0.592728008994146	50.7423831797237	1.05320499438809e-12	9.89162125370669e-12
LOC113218601	4373.73864028827	4.16959972481783	0.268982910488732	160.344234168302	9.51563571027721e-37	6.67896276895315e-35
LOC113218605	23557.6948178274	4.36136159090969	0.351860921713816	99.4515716403526	2.01019246161238e-23	5.17243014742865e-22
LOC113218606	118.948036694326	-3.81589438179759	0.633177641945914	35.4781465575432	2.57928170470419e-09	1.5852559368498e-08
LOC113218610	336.680209172595	4.23229322415754	0.321943590342846	125.021827852257	5.03379217608611e-29	1.96417246028728e-27
LOC113218611	212.986355961961	4.84664505395715	0.701350112206731	30.7253807205893	2.97251396724299e-08	1.58258351343969e-07
LOC113218616	230.989409988609	-3.06764043053043	0.415698553150683	54.7739787815921	1.35219291336618e-13	1.40575918828655e-12
LOC113218617	59.3726962881227	-2.2561697166655	0.805042553183421	8.18149572631729	0.00423198510263397	0.00936738333410042
LOC113218619	443.873004076951	2.0462891191925	0.485718784284288	14.9564651824215	0.00011002042978524	0.000337051223686084
LOC113218628	11.7064790030839	3.40317134829371	0.746761051672068	20.7817748892877	5.14704490515139e-06	1.98099437588922e-05
LOC113218629	25.4208270832519	8.40111579854502	1.27368956576253	55.305896500619	1.03158672329447e-13	1.09451535882996e-12
LOC113218635	862.45318349851	-3.73632687503794	0.659184897209699	30.9074784944904	2.706269196882e-08	1.45125520856303e-07
LOC113218636	233.437958057852	-5.47646573234893	0.563208861022586	86.970961427951	1.10126302262506e-20	2.23302255972282e-19
LOC113218642	146.011349705521	2.88279310045868	0.447400342652398	32.9648466649481	9.38403803956928e-09	5.38526653243207e-08
LOC113218644	10.1222938315138	6.3067391879391	1.72599504334501	10.4775618414651	0.00120833115932224	0.00302771952088728
LOC113218646	183.879898984117	2.51166669161656	0.786996658446016	8.1679553095442	0.00426369446332697	0.00942527767345322
LOC113218647	145.764588985659	-3.03868534619583	1.01946307665633	8.93549912291414	0.00279681032787402	0.00642567579105978
LOC113218661	54.8309048065083	-5.41502569009888	0.790945084207107	46.3229988239631	1.00279938132273e-11	8.29512291579510e-11
LOC113218662	179.868538923889	-3.58827976498374	0.723732750972604	24.0310756425818	9.47933577374634e-07	4.0873820773602e-06
LOC113218665	20.8325925192569	-3.76464383119723	0.962758101869944	15.4673724883061	8.39418099880238e-05	0.000262514566326902
LOC113218666	24.9019644212442	3.1070537355987	0.72505633774789	15.357896728417	8.89483817931154e-05	0.000276785337048776
LOC113218667	9.70321074932151	2.89620633991585	0.948849569188036	8.29847717451737	0.00396783355792959	0.00885373244246817
LOC113218668	106.877072431252	-5.18490310956226	0.812656848168933	37.7831642693002	7.9061146085159e-10	5.22173337896524e-09
LOC113218672	21.5509640608006	2.16948746000998	0.680705323652045	9.02661413748045	0.0026607686605161	0.00614525659093496
